Block	CountA	CountB	SNVs	Haplotype
1222	7	6	-	-
1223	2	2	match	match
1224	3	3	match	match
1225	2	2	match	match
1226	2	2	match	match
1227	2	2	match	match
1228	2	2	match	match
1229	2	2	match	match
1230	2	2	match	match
1231	3	3	match	match
1232	2	2	match	match
1233	2	2	match	match
1234	2	2	match	match
1235	2	2	match	match
1236	2	2	match	match
1237	2	2	match	match
1238	2	2	match	match
1239	2	2	match	match
1240	2	2	match	match
1241	2	2	match	match
1242	2	2	match	match
1243	2	2	match	match
1244	6	6	match	-
1245	3	3	match	match
1246	3	3	match	match
1247	6	6	match	-
1248	2	2	match	match
1249	2	2	match	match
1250	2	2	match	match
1251	7	7	match	-
1252	2	2	match	match
1253	2	2	match	match
1254	2	2	match	match
1255	2	2	match	match
1256	3	3	match	match
1257	2	2	match	match
1258	2	2	match	match
1259	2	2	match	match
1260	2	2	match	match
1261	2	2	match	match
1262	3	3	match	match
1263	2	2	match	match
1264	2	2	match	-
1265	2	2	match	match
1266	3	3	match	match
1267	2	2	match	match
1268	2	2	match	match
1269	2	2	match	match
1270	2	2	match	match
1271	2	2	match	match
1272	3	3	match	match
1273	3	3	match	match
1274	3	3	match	match
1275	4	4	match	match
1276	4	4	match	match
1277	2	2	match	match
1278	3	3	match	match
1279	6	6	match	match
1280	2	2	match	match
1281	3	3	match	match
1282	2	2	match	match
1283	2	2	match	match
1284	4	4	match	match
1285	2	2	match	match
1286	3	3	match	match
1287	2	2	match	match
1288	6	6	match	match
1289	2	2	match	match
1290	2	2	match	match
1291	3	3	match	match
1292	2	2	match	match
1293	4	4	match	match
1294	2	2	match	match
1295	2	2	match	match
1296	2	2	match	match
1297	3	3	match	match
1298	2	2	match	match
1299	2	2	match	match
1300	2	2	match	match
1301	2	2	match	match
1302	3	3	match	match
1303	3	3	match	match
1304	2	2	match	match
1305	5	5	match	match
1306	2	2	match	match
1307	4	4	match	match
1308	2	2	match	match
1309	3	3	match	match
1310	2	2	match	match
1311	2	2	match	match
1312	2	2	match	match
1313	7	7	match	match
1314	2	2	match	match
1315	4	4	match	match
1316	2	2	match	match
1317	2	2	match	match
1318	2	2	match	match
1319	2	2	match	match
1320	2	2	match	match
1321	2	2	match	match
1322	2	2	match	match
1323	2	2	match	match
1324	3	3	match	match
1325	4	4	match	match
1326	2	2	match	match
1327	2	2	match	match
1328	2	2	match	match
1329	3	3	match	match
1330	3	3	match	match
1331	2	2	match	match
1332	7	7	match	match
1333	2	2	match	match
1334	8	8	match	match
1335	2	2	match	match
1336	3	3	match	match
1337	3	3	match	match
1338	2	2	match	match
1339	2	2	match	match
1340	2	2	match	match
1341	3	3	match	match
1342	3	3	match	-
1343	3	3	match	match
1344	2	2	match	match
