Block	CountA	CountB	SNVs	Haplotype
441	3	3	match	match
442	3	3	match	match
443	2	2	match	match
444	2	2	match	match
445	2	2	match	match
446	2	2	match	match
447	3	3	match	match
448	2	2	match	match
449	2	2	match	match
450	2	2	match	match
451	2	2	match	match
452	2	2	match	match
453	2	2	match	match
454	7	7	match	-
455	3	3	match	match
456	3	3	match	match
457	3	3	match	match
458	2	2	match	match
459	2	2	match	match
460	2	2	match	match
461	14	14	match	match
462	6	6	match	match
463	2	2	match	match
464	2	2	match	match
465	2	2	match	match
466	3	3	match	match
467	2	2	match	match
468	2	2	match	match
469	5	5	match	match
470	2	2	match	match
471	3	3	match	match
472	2	2	match	match
473	2	2	match	match
474	2	2	match	match
475	2	2	match	match
476	2	2	match	-
477	3	3	match	match
478	2	2	match	match
479	2	2	match	-
480	6	6	match	match
481	2	2	match	match
482	3	3	match	match
483	2	2	match	match
484	6	6	match	match
485	2	2	match	match
486	3	3	match	match
487	2	2	match	match
488	2	2	match	match
489	8	8	match	match
490	7	7	match	-
491	2	2	match	match
492	3	3	match	match
493	2	2	match	match
494	2	2	match	match
495	2	2	match	match
496	8	8	match	-
497	5	5	match	match
498	2	2	match	match
499	5	5	match	match
500	2	2	match	match
501	5	5	match	match
502	2	2	match	match
503	2	2	match	match
504	3	3	match	-
505	3	3	match	match
506	5	5	match	match
507	2	2	match	match
508	2	2	match	match
509	3	3	match	match
510	3	3	match	match
511	2	2	match	match
512	2	2	match	match
513	2	2	match	match
514	8	8	match	match
515	2	2	match	match
516	2	2	match	match
517	10	10	match	match
518	2	2	match	match
519	3	3	match	match
520	2	2	match	match
521	2	2	match	match
522	2	2	match	match
523	2	2	match	match
524	2	2	match	match
525	7	7	match	match
526	6	6	match	match
527	3	3	match	match
528	7	7	match	-
529	4	4	match	match
530	6	6	match	match
531	2	2	match	match
532	2	2	match	match
533	2	2	match	match
534	8	8	match	match
535	2	2	match	match
536	3	3	match	match
537	2	2	match	match
538	2	2	match	match
539	3	3	match	match
540	2	2	match	match
541	3	3	match	match
542	3	3	match	match
543	2	2	match	match
544	2	2	match	match
545	2	2	match	match
546	2	2	match	match
547	2	2	match	match
548	2	2	match	match
549	3	3	match	match
550	2	2	match	match
551	2	2	match	match
552	2	2	match	match
553	2	2	match	match
554	2	2	match	-
555	2	2	match	match
556	2	2	match	match
557	3	3	match	match
558	5	5	match	match
559	2	2	match	match
560	2	2	match	match
561	2	2	match	match
562	2	2	match	match
563	3	3	match	match
564	2	2	match	match
565	15	15	match	match
566	4	4	match	match
567	3	3	match	match
568	3	3	match	match
569	2	2	match	match
570	2	2	match	match
571	2	2	match	match
572	9	9	match	match
573	4	4	match	match
574	2	2	match	match
575	2	2	match	match
576	2	2	match	match
577	2	2	match	match
578	2	2	match	match
579	15	15	match	match
580	3	3	match	match
581	2	2	match	match
582	2	2	match	match
583	2	2	match	match
584	4	4	match	match
585	3	3	match	match
586	2	2	match	match
587	2	2	match	match
588	2	2	match	match
589	2	2	match	match
590	2	2	match	match
591	3	3	match	match
592	2	2	match	match
593	2	2	match	match
594	3	3	match	match
595	7	7	match	match
596	2	2	match	match
597	2	2	match	match
598	3	3	match	match
599	4	4	match	match
600	3	3	match	match
601	2	2	match	match
602	3	3	match	match
603	2	2	match	match
604	17	17	match	match
605	3	3	match	match
606	6	6	match	match
607	3	3	match	match
608	2	2	match	match
609	10	10	match	-
610	2	2	match	match
611	2	2	match	match
612	2	2	match	match
613	2	2	match	match
614	2	2	match	match
615	4	4	match	match
616	5	5	match	match
617	2	2	match	match
618	2	2	match	match
619	2	2	match	match
620	3	3	match	match
621	2	2	match	match
622	2	2	match	match
623	2	2	match	match
624	6	6	match	match
625	7	7	match	match
626	2	2	match	match
627	3	3	match	match
628	2	2	match	match
629	2	2	match	match
630	2	2	match	match
631	14	14	match	match
632	2	2	match	match
633	2	2	match	match
634	3	3	match	match
635	2	2	match	match
636	2	2	match	match
637	4	4	match	match
638	4	4	match	match
639	2	2	match	match
640	2	2	match	match
641	2	2	match	match
642	5	5	match	match
643	2	2	match	match
644	3	3	match	match
645	2	2	match	match
646	4	4	match	-
647	10	10	match	match
648	6	6	match	match
649	5	5	match	match
650	4	4	match	match
651	2	2	match	match
652	2	2	match	match
653	2	2	match	match
654	3	3	match	-
655	2	2	match	match
656	2	1	-	-
657	4	4	match	match
658	5	5	match	match
659	8	8	match	match
660	2	2	match	match
661	2	2	match	match
662	3	3	match	match
663	2	2	match	match
664	2	2	match	match
665	8	8	match	match
666	2	2	match	match
667	2	2	match	match
668	4	4	match	match
669	2	2	match	match
670	2	2	match	match
671	2	2	match	match
672	4	4	match	match
673	2	2	match	match
674	2	2	match	match
675	3	3	match	match
676	2	2	match	match
677	2	2	match	match
678	2	2	match	match
679	2	2	match	match
680	2	2	match	match
681	2	2	match	match
682	2	2	match	match
683	3	3	match	match
684	2	2	match	match
685	6	6	match	match
686	10	10	match	match
687	10	10	match	match
688	4	4	match	match
689	3	3	match	match
690	4	4	match	match
691	3	3	match	match
692	4	4	match	match
693	4	4	match	match
694	5	5	match	match
695	2	2	match	match
696	3	3	match	match
697	3	3	match	match
698	6	6	match	match
699	29	29	match	-
700	2	2	match	match
701	2	2	match	match
702	2	2	match	match
703	3	3	match	match
704	3	3	match	match
705	5	5	match	match
706	3	3	match	match
707	2	2	match	match
708	3	3	match	match
709	3	3	match	match
710	4	4	match	match
711	3	3	match	match
712	2	2	match	match
713	2	2	match	match
714	4	4	match	match
715	3	3	match	match
716	2	2	match	match
717	2	2	match	match
718	2	2	match	match
719	4	4	match	-
720	2	2	match	match
721	2	2	match	match
722	2	2	match	match
723	3	3	match	match
724	2	2	match	match
725	2	2	match	match
726	2	2	match	match
727	3	3	match	match
728	2	2	match	match
729	2	2	match	match
730	4	4	match	match
731	31	31	match	-
732	2	2	match	match
733	4	4	match	match
734	5	5	match	match
735	3	3	match	match
736	3	3	match	match
737	38	38	match	-
738	10	10	match	match
739	13	13	match	match
740	2	2	match	match
741	2	2	match	match
742	9	9	match	match
743	6	6	match	match
744	3	3	match	match
745	3	3	match	match
746	2	2	match	match
747	2	2	match	match
748	2	2	match	match
749	2	2	match	match
750	3	3	match	match
751	2	2	match	match
752	4	4	match	match
753	6	6	match	match
754	5	5	match	match
755	2	2	match	match
756	2	2	match	match
757	2	2	match	match
758	2	2	match	match
759	14	14	match	-
760	3	3	match	match
761	3	3	match	match
762	2	2	match	match
763	3	3	match	match
764	2	2	match	match
765	3	3	match	match
766	5	5	match	-
767	2	2	match	match
768	2	2	match	match
769	3	3	match	match
770	3	3	match	match
771	7	7	match	match
772	4	4	match	match
773	10	10	match	match
774	2	2	match	match
775	6	6	match	match
776	2	2	match	match
777	2	2	match	match
778	2	2	match	match
779	3	3	match	match
780	5	5	match	match
781	3	3	match	-
782	3	3	match	match
783	4	4	match	match
784	2	2	match	match
785	2	2	match	match
786	2	2	match	match
787	2	2	match	match
788	2	2	match	match
789	2	2	match	match
790	2	2	match	match
791	2	2	match	match
792	4	4	match	-
793	3	3	match	match
794	9	9	match	match
795	3	3	match	match
796	2	2	match	match
797	4	4	match	match
798	3	3	match	match
799	22	22	match	match
800	8	8	match	match
801	2	2	match	match
802	2	2	match	match
803	2	2	match	match
804	2	2	match	match
805	2	2	match	match
806	3	3	match	-
807	2	2	match	match
808	2	2	match	match
809	2	2	match	match
810	3	3	match	match
811	4	4	match	match
812	3	3	match	match
813	3	3	match	match
814	2	2	match	match
815	2	2	match	match
816	2	2	match	match
817	2	2	match	match
818	2	2	match	match
819	6	6	match	-
820	4	4	match	match
821	2	2	match	match
822	3	3	match	match
823	2	2	match	match
824	2	2	match	match
825	2	2	match	match
826	3	3	match	match
827	4	4	match	match
828	2	2	match	match
829	2	2	match	match
830	9	9	match	match
831	3	3	match	match
832	2	2	match	match
833	3	3	match	match
834	3	3	match	match
835	2	2	match	match
836	2	2	match	match
837	3	3	match	match
838	2	2	match	match
839	2	2	match	match
840	6	6	match	match
841	7	7	match	match
842	4	4	match	match
843	2	2	match	match
844	5	5	match	match
845	5	5	match	match
846	2	1	-	-
847	3	3	match	match
848	2	2	match	match
849	7	7	match	match
850	2	2	match	match
851	6	6	match	-
852	3	3	match	match
853	4	4	match	match
854	2	2	match	match
855	2	2	match	match
856	4	4	match	match
857	7	7	match	-
858	13	13	match	match
859	5	5	match	match
860	13	13	match	match
861	2	2	match	match
862	2	2	match	match
863	2	2	match	match
864	2	2	match	match
865	6	6	match	match
866	9	9	match	-
867	8	8	match	match
868	3	3	match	match
869	2	2	match	match
870	2	2	match	match
871	7	7	match	match
872	2	2	match	match
873	3	3	match	match
874	3	3	match	-
875	2	2	match	match
876	5	5	match	match
877	2	2	match	match
878	2	2	match	match
879	9	9	match	match
880	8	8	match	match
881	12	12	match	-
882	2	2	match	match
883	2	2	match	match
884	5	5	match	match
885	2	2	match	match
886	3	3	match	match
887	2	2	match	match
888	3	3	match	match
889	4	4	match	match
890	3	3	match	match
891	3	3	match	match
892	2	2	match	match
893	8	8	match	match
894	3	3	match	match
895	2	2	match	match
896	2	2	match	match
897	2	2	match	match
898	3	3	match	match
899	2	2	match	match
900	2	2	match	match
901	2	2	match	match
902	3	3	match	match
903	2	2	match	match
904	2	2	match	match
905	2	2	match	match
906	5	5	match	match
907	19	19	match	-
908	4	4	match	match
909	2	2	match	match
910	2	2	match	match
911	2	2	match	match
912	9	9	match	-
913	5	5	match	match
914	3	3	match	match
915	3	3	match	match
916	2	2	match	match
917	3	3	match	-
918	2	2	match	match
919	2	2	match	-
920	2	2	match	match
921	2	2	match	match
922	3	3	match	match
923	2	2	match	match
924	3	3	match	match
925	4	4	match	match
926	3	3	match	match
927	22	22	match	-
928	4	4	match	match
929	2	2	match	match
930	2	2	match	match
931	3	3	match	match
932	2	2	match	match
933	2	2	match	match
934	4	4	match	match
935	2	2	match	match
936	4	4	match	match
937	29	29	match	-
938	16	16	match	-
939	2	2	match	match
940	2	2	match	match
941	3	3	match	match
942	2	2	match	match
943	2	2	match	match
944	22	22	match	-
945	3	3	match	match
946	5	5	match	match
947	3	3	match	match
948	7	7	match	-
949	3	3	match	match
950	7	7	match	match
951	3	3	match	match
952	5	5	match	match
953	5	5	match	match
954	2	2	match	match
955	4	4	match	match
956	2	2	match	match
957	2	2	match	match
958	2	2	match	match
959	2	2	match	match
960	2	2	match	match
961	2	2	match	match
962	3	3	match	match
963	3	3	match	match
964	2	2	match	match
965	2	2	match	match
966	3	3	match	match
967	7	7	match	match
968	2	2	match	match
969	6	6	match	match
970	2	2	match	match
971	2	2	match	match
972	2	2	match	match
973	2	2	match	match
974	2	2	match	match
975	4	4	match	match
976	2	2	match	match
977	3	3	match	match
978	3	3	match	match
979	2	2	match	match
980	3	3	match	match
981	3	3	match	match
982	3	3	match	match
983	2	2	match	match
984	6	6	match	match
985	5	5	match	match
986	2	2	match	match
987	4	4	match	-
988	4	4	match	match
989	3	3	match	match
990	3	3	match	match
991	2	2	match	match
992	3	3	match	match
993	4	4	match	match
994	2	2	match	match
995	2	2	match	match
996	2	2	match	match
997	4	4	match	match
998	2	2	match	match
999	3	3	match	match
1000	4	4	match	match
1001	4	4	match	match
1002	4	4	match	match
1003	2	2	match	match
1004	3	3	match	match
1005	4	4	match	match
1006	3	3	match	match
1007	3	3	match	match
1008	2	2	match	match
1009	3	3	match	match
1010	3	3	match	match
1011	2	2	match	match
1012	2	2	match	match
1013	3	3	match	match
1014	2	2	match	match
1015	2	2	match	match
1016	2	2	match	match
1017	2	2	match	match
1018	2	2	match	match
1019	3	3	match	match
1020	3	3	match	match
1021	2	2	match	match
1022	2	2	match	match
1023	8	8	match	match
1024	2	2	match	match
1025	3	3	match	match
1026	2	2	match	match
1027	2	2	match	match
1028	2	2	match	match
1029	3	3	match	match
1030	3	3	match	-
1031	3	3	match	match
1032	4	4	match	match
1033	3	3	match	match
1034	2	2	match	match
1035	2	2	match	match
1036	3	3	match	-
1037	2	2	match	match
1038	4	4	match	match
1039	4	4	match	match
1040	5	5	match	-
1041	2	2	match	-
1042	2	2	match	match
1043	8	8	match	-
1044	3	3	match	match
1045	2	2	match	match
1046	2	2	match	match
1047	4	4	match	match
1048	9	9	match	match
1049	2	2	match	match
1050	3	3	match	match
1051	2	2	match	match
1052	5	5	match	match
1053	3	3	match	match
1054	4	4	match	match
1055	8	8	match	match
1056	3	3	match	match
1057	3	3	match	match
1058	2	2	match	match
1059	2	2	match	match
1060	3	3	match	match
1061	8	8	match	match
1062	2	2	match	match
1063	2	2	match	match
1064	2	2	match	match
1065	2	2	match	match
1066	2	2	match	match
1067	3	3	match	match
1068	3	3	match	match
1069	2	2	match	match
1070	4	4	match	match
1071	8	8	match	-
1072	4	4	match	match
1073	4	4	match	match
1074	9	9	match	match
1075	3	3	match	match
1076	2	2	match	match
1077	3	3	match	match
1078	2	2	match	match
1079	2	2	match	match
1080	2	2	match	match
1081	3	3	match	match
1082	5	5	match	match
1083	2	2	match	match
1084	5	5	match	-
1085	3	3	match	match
1086	2	2	match	match
1087	7	7	match	match
1088	8	8	match	match
1089	2	2	match	match
1090	2	2	match	match
1091	4	4	match	match
1092	4	4	match	match
1093	3	3	match	match
1094	2	2	match	match
1095	2	2	match	match
1096	2	2	match	match
1097	8	8	match	match
1098	2	2	match	match
1099	3	3	match	match
1100	5	5	match	match
1101	2	2	match	match
1102	9	9	match	-
1103	5	5	match	-
1104	4	4	match	match
1105	2	2	match	match
1106	3	3	match	match
1107	3	3	match	match
1108	9	9	match	match
1109	2	2	match	match
1110	2	2	match	match
1111	3	3	match	match
1112	3	3	match	match
1113	2	2	match	match
1114	2	2	match	match
1115	5	5	match	match
1116	2	2	match	match
1117	2	2	match	match
1118	2	2	match	-
1119	2	2	match	match
1120	3	3	match	match
1121	3	3	match	match
1122	7	7	match	-
1123	13	13	match	match
1124	2	2	match	match
1125	5	5	match	match
1126	4	4	match	match
1127	2	2	match	match
1128	2	2	match	match
1129	2	2	match	match
1130	2	2	match	match
1131	2	2	match	match
1132	4	4	match	match
1133	3	3	match	match
1134	6	6	match	match
1135	2	2	match	match
1136	2	2	match	match
1137	2	2	match	match
1138	4	4	match	match
1139	2	2	match	match
1140	4	4	match	-
1141	7	7	match	match
1142	4	4	match	match
1143	3	3	match	match
1144	2	2	match	match
1145	2	2	match	-
1146	2	2	match	match
1147	2	2	match	match
1148	2	2	match	match
1149	2	2	match	match
1150	5	5	match	match
1151	2	2	match	match
1152	3	3	match	match
1153	2	2	match	match
1154	6	6	match	match
1155	6	6	match	match
1156	2	2	match	match
1157	2	2	match	match
1158	2	2	match	match
1159	2	2	match	match
1160	2	2	match	match
1161	2	2	match	match
1162	5	5	match	match
1163	2	2	match	match
1164	2	2	match	match
1165	5	5	match	match
1166	2	2	match	match
1167	8	8	match	match
1168	2	2	match	match
1169	6	6	match	-
1170	2	2	match	match
1171	2	2	match	match
1172	3	3	match	match
1173	3	3	match	match
1174	2	2	match	match
1175	3	3	match	match
1176	2	2	match	match
1177	2	2	match	match
1178	2	2	match	match
1179	6	6	match	match
1180	2	2	match	match
1181	2	2	match	-
1182	2	2	match	match
1183	4	4	match	match
1184	3	3	match	-
1185	4	4	match	match
1186	5	5	match	match
1187	2	2	match	match
1188	2	2	match	match
1189	2	2	match	match
1190	7	6	-	-
1191	2	2	match	match
1192	3	3	match	match
1193	2	2	match	match
1194	2	2	match	match
1195	2	2	match	match
1196	2	2	match	match
1197	2	2	match	match
1198	2	2	match	match
1199	3	3	match	match
1200	2	2	match	match
1201	2	2	match	match
1202	2	2	match	match
1203	2	2	match	match
1204	2	2	match	match
1205	2	2	match	match
1206	2	2	match	match
1207	2	2	match	match
1208	2	2	match	match
1209	2	2	match	match
1210	2	2	match	match
1211	2	2	match	match
1212	6	6	match	-
1213	3	3	match	match
1214	3	3	match	match
1215	6	6	match	-
1216	2	2	match	match
1217	2	2	match	match
1218	2	2	match	match
1219	7	7	match	-
1220	2	2	match	match
1221	2	2	match	match
1222	2	2	match	match
1223	2	2	match	match
1224	3	3	match	match
1225	2	2	match	match
1226	2	2	match	match
1227	2	2	match	match
1228	2	2	match	match
1229	2	2	match	match
1230	3	3	match	match
1231	2	2	match	match
1232	2	2	match	-
1233	2	2	match	match
1234	3	3	match	match
1235	2	2	match	match
1236	2	2	match	match
1237	2	2	match	match
1238	2	2	match	match
1239	2	2	match	match
1240	3	3	match	match
1241	3	3	match	match
1242	3	3	match	match
1243	4	4	match	match
1244	4	4	match	match
1245	2	2	match	match
1246	3	3	match	match
1247	6	6	match	match
1248	2	2	match	match
1249	3	3	match	match
1250	2	2	match	match
1251	2	2	match	match
1252	4	4	match	match
1253	2	2	match	match
1254	3	3	match	match
1255	2	2	match	match
1256	6	6	match	match
1257	2	2	match	match
1258	2	2	match	match
1259	3	3	match	match
1260	2	2	match	match
1261	4	4	match	match
1262	2	2	match	match
1263	2	2	match	match
1264	2	2	match	match
1265	3	3	match	match
1266	2	2	match	match
1267	2	2	match	match
1268	2	2	match	match
1269	2	2	match	match
1270	3	3	match	match
1271	3	3	match	match
1272	2	2	match	match
1273	5	5	match	match
1274	2	2	match	match
1275	4	4	match	match
1276	2	2	match	match
1277	3	3	match	match
1278	2	2	match	match
1279	2	2	match	match
1280	2	2	match	match
1281	7	7	match	match
1282	2	2	match	match
1283	4	4	match	match
1284	2	2	match	match
1285	2	2	match	match
1286	2	2	match	match
1287	2	2	match	match
1288	2	2	match	match
1289	2	2	match	match
1290	2	2	match	match
1291	2	2	match	match
1292	3	3	match	match
1293	4	4	match	match
1294	2	2	match	match
1295	2	2	match	match
1296	2	2	match	match
1297	3	3	match	match
1298	3	3	match	match
1299	2	2	match	match
1300	7	7	match	match
1301	2	2	match	match
1302	8	8	match	match
1303	2	2	match	match
1304	3	3	match	match
1305	3	3	match	match
1306	2	2	match	match
1307	2	2	match	match
1308	2	2	match	match
1309	3	3	match	match
1310	3	3	match	-
1311	3	3	match	match
1312	2	2	match	match
1313	3	3	match	match
1314	2	2	match	match
1315	16	16	match	-
1316	2	2	match	match
1317	2	2	match	match
1318	2	2	match	match
1319	2	2	match	match
1320	2	2	match	match
1321	2	2	match	match
1322	2	2	match	match
1323	2	2	match	match
1324	3	3	match	match
1325	2	2	match	match
1326	2	2	match	match
1327	2	2	match	match
1328	2	2	match	match
1329	2	2	match	match
1330	2	2	match	match
1331	3	3	match	match
1332	2	2	match	match
1333	3	3	match	match
1334	3	3	match	match
1335	2	2	match	match
1336	2	2	match	match
1337	2	2	match	match
1338	3	3	match	match
1339	3	3	match	match
1340	2	2	match	match
1341	2	2	match	match
1342	2	2	match	match
1343	2	2	match	match
1344	2	2	match	match
1345	6	6	match	match
1346	3	3	match	match
1347	2	2	match	match
1348	2	2	match	match
1349	2	2	match	match
1350	2	2	match	match
1351	2	2	match	match
1352	7	7	match	match
1353	2	2	match	match
1354	2	2	match	match
1355	2	2	match	match
1356	2	2	match	match
1357	2	2	match	match
1358	3	3	match	match
1359	3	3	match	match
