Block	CountA	CountB	SNVs	Haplotype
1263	2	2	match	match
1264	2	2	match	-
1265	2	2	match	-
1266	2	1	-	-
1267	3	2	-	-
1268	3	1	-	-
1269	3	2	-	-
1270	4	3	-	-
1271	4	3	-	-
1272	2	1	-	-
1273	3	2	-	-
1274	6	5	-	-
1275	2	1	-	-
1276	3	1	-	-
1277	2	0	-	-
1278	2	0	-	-
1279	4	4	match	match
1280	2	1	-	-
1281	3	3	match	match
1282	2	1	-	-
1283	6	5	-	-
1284	2	1	-	-
1285	2	2	match	-
1286	3	2	-	-
1287	2	1	-	-
1288	4	3	-	-
1289	2	1	-	-
1290	2	2	match	-
1291	2	1	-	-
1292	3	2	-	-
1293	2	2	match	-
1294	2	2	match	match
1295	2	1	-	-
1296	2	2	match	-
1297	3	2	-	-
1298	3	2	-	-
1299	2	1	-	-
1300	5	4	-	-
1301	2	1	-	-
1302	4	3	-	-
1303	2	1	-	-
1304	3	2	-	-
1305	2	0	-	-
1306	2	1	-	-
1307	2	1	-	-
1308	7	6	-	-
1309	2	1	-	-
1310	4	4	match	-
1311	2	1	-	-
1312	2	0	-	-
1313	2	1	-	-
1314	2	1	-	-
1315	2	1	-	-
1316	2	1	-	-
1317	2	1	-	-
1318	2	2	match	-
1319	3	3	match	-
1320	4	3	-	-
1321	2	1	-	-
1322	2	2	match	match
1323	2	2	match	-
1324	3	2	-	-
1325	3	2	-	-
1326	2	1	-	-
1327	7	6	-	-
1328	2	1	-	-
1329	8	7	-	-
1330	2	1	-	-
1331	3	2	-	-
1332	3	3	match	match
1333	2	2	match	match
1334	2	1	-	-
1335	2	1	-	-
1336	3	2	-	-
1337	3	2	-	-
1338	3	2	-	-
1339	2	1	-	-
1340	2	1	-	-
1341	2	2	match	-
1342	14	9	-	-
1343	2	2	match	match
1344	2	0	-	-
1345	2	1	-	-
1346	2	1	-	-
1347	2	1	-	-
1348	2	1	-	-
1349	2	1	-	-
1350	2	1	-	-
1351	3	2	-	-
1352	2	1	-	-
1353	2	1	-	-
1354	2	1	-	-
1355	2	1	-	-
