Block	CountA	CountB	SNVs	Haplotype
3174	3	3	match	match
3175	952	660	-	-
3176	3	2	-	-
3177	2	2	match	match
3178	2	2	match	match
3179	4	4	match	match
3180	3	3	match	match
3181	4	4	match	match
3182	2	2	match	match
3183	2	2	match	match
3184	2	2	match	match
3185	5	5	match	match
3186	11	5	-	-
3187	4	4	match	match
3188	2	0	-	-
3189	24	12	-	-
3190	9	9	match	match
3191	3	3	match	match
3192	2	2	match	match
3193	138	103	-	-
3194	2	2	match	match
3195	57	43	-	-
3196	3	3	match	match
3197	2	2	match	match
3198	13	6	-	-
3199	3	0	-	-
3200	6	4	-	-
3201	2	2	match	match
3202	7	6	-	-
3203	5	5	match	match
3204	4	4	match	match
3205	2	0	-	-
3206	2	2	match	match
3207	2	2	match	match
3208	7	7	match	match
3209	2	0	-	-
3210	2	2	match	match
3211	2	0	-	-
3212	6	6	match	match
3213	2	2	match	match
3214	3	2	-	-
3215	2	0	-	-
3216	3	0	-	-
3217	3	2	-	-
3218	2	2	match	match
3219	5	4	-	-
3220	2	0	-	-
3221	2	2	match	match
3222	2	2	match	match
3223	4	0	-	-
3224	10	4	-	-
3225	3	2	-	-
3226	12	6	-	-
3227	11	4	-	-
3228	11	6	-	-
3229	4	4	match	match
3230	4	4	match	match
3231	2	0	-	-
3232	2	0	-	-
3233	2	0	-	-
3234	4	2	-	-
3235	21	5	-	-
3236	57	46	-	-
3237	2	0	-	-
3238	4	0	-	-
3239	2	2	match	match
3240	26	10	-	-
3241	2	0	-	-
3242	25	4	-	-
3243	6	6	match	match
3244	2	0	-	-
3245	2	2	match	match
3246	3	0	-	-
3247	4	4	match	match
3248	2	2	match	match
3249	2	2	match	match
3250	4	4	match	match
3251	2	2	match	match
3252	5	3	-	-
3253	2	2	match	match
3254	4	4	match	match
3255	4	4	match	match
3256	4	3	-	-
3257	24	10	-	-
3258	3	0	-	-
3259	2	2	match	match
3260	9	2	-	-
3261	36	14	-	-
3262	3	3	match	match
3263	17	7	-	-
3264	8	0	-	-
3265	3	0	-	-
3266	6	3	-	-
3267	9	2	-	-
3268	2	0	-	-
3269	4	0	-	-
3270	5	2	-	-
3271	10	8	-	-
3272	3	2	-	-
3273	7	3	-	-
3274	2	2	match	match
3275	16	12	-	-
3276	2	2	match	match
3277	4	2	-	-
3278	71	33	-	-
3279	4	4	match	match
3280	13	2	-	-
3281	3	3	match	match
3282	2	0	-	-
3283	7	5	-	-
3284	2	2	match	match
3285	11	7	-	-
3286	2	2	match	match
3287	4	3	-	-
3288	10	9	-	-
3289	13	4	-	-
3290	10	2	-	-
3291	2	0	-	-
3292	2	2	match	match
3293	2	2	match	match
3294	5	0	-	-
3295	14	4	-	-
3296	2	2	match	match
3297	2	2	match	match
3298	2	2	match	match
3299	4	4	match	-
3300	2	2	match	match
3301	95	55	-	-
3302	2	0	-	-
3303	3	3	match	match
3304	19	6	-	-
3305	2	2	match	match
3306	2	2	match	match
3307	4	3	-	-
3308	10	6	-	-
3309	33	15	-	-
3310	2	2	match	match
3311	16	2	-	-
3312	2	0	-	-
3313	2	0	-	-
3314	7	2	-	-
3315	4	2	-	-
3316	28	15	-	-
3317	2	2	match	match
3318	17	7	-	-
3319	2	0	-	-
3320	75	25	-	-
3321	51	33	-	-
3322	3	2	-	-
3323	3	3	match	match
3324	3	2	-	-
3325	6	6	match	match
3326	2	2	match	match
3327	6	4	-	-
3328	33	12	-	-
3329	2	2	match	match
3330	6	4	-	-
3331	3	3	match	match
3332	2	0	-	-
3333	3	0	-	-
3334	18	9	-	-
3335	27	9	-	-
3336	2	0	-	-
3337	43	20	-	-
3338	2	0	-	-
3339	43	24	-	-
3340	5	5	match	match
3341	3	3	match	match
3342	2	2	match	match
3343	6	6	match	match
3344	2	2	match	match
3345	26	11	-	-
3346	2	0	-	-
3347	4	0	-	-
3348	2	0	-	-
3349	14	4	-	-
3350	2	0	-	-
3351	3	3	match	match
3352	12	12	match	match
3353	3	2	-	-
3354	3	2	-	-
3355	3	3	match	match
3356	3	3	match	match
3357	64	28	-	-
3358	4	4	match	match
3359	2	2	match	match
3360	3	0	-	-
3361	2	2	match	match
3362	4	4	match	match
3363	2	2	match	match
3364	5	5	match	match
3365	3	3	match	match
3366	2	0	-	-
3367	3	3	match	match
3368	2	0	-	-
3369	8	5	-	-
3370	5	0	-	-
3371	2	2	match	match
3372	32	6	-	-
3373	33	21	-	-
3374	4	3	-	-
3375	2	2	match	match
3376	6	6	match	match
3377	3	2	-	-
3378	2	0	-	-
3379	2	2	match	match
3380	2	0	-	-
3381	2	0	-	-
3382	3	2	-	-
3383	40	15	-	-
3384	5	4	-	-
3385	8	4	-	-
3386	7	3	-	-
3387	177	116	-	-
3388	2	2	match	match
3389	2	0	-	-
3390	2	2	match	match
3391	10	9	-	-
3392	2	2	match	match
3393	26	20	-	-
3394	4	3	-	-
3395	15	14	-	-
3396	6	4	-	-
3397	2	2	match	match
3398	2	2	match	match
3399	2	2	match	match
3400	9	6	-	-
3401	4	3	-	-
3402	2	2	match	match
3403	3	3	match	match
3404	2	2	match	match
3405	2	2	match	match
3406	5	4	-	-
3407	16	15	-	-
3408	2	0	-	-
3409	2	0	-	-
3410	3	3	match	match
3411	3	3	match	match
3412	5	4	-	-
3413	3	0	-	-
3414	9	7	-	-
3415	3	3	match	match
3416	3	3	match	match
3417	4	3	-	-
3418	3	2	-	-
3419	5	5	match	match
3420	2	2	match	match
3421	2	2	match	match
3422	2	2	match	match
3423	267	175	-	-
3424	2	2	match	match
3425	3	0	-	-
3426	2	0	-	-
3427	2	2	match	match
3428	18	12	-	-
3429	10	8	-	-
3430	6	5	-	-
3431	4	4	match	match
3432	2	0	-	-
3433	6	4	-	-
3434	8	7	-	-
3435	3	3	match	match
3436	31	23	-	-
3437	4	2	-	-
3438	3	3	match	match
3439	6	5	-	-
3440	2	2	match	match
3441	2	2	match	match
3442	12	12	match	match
3443	2	2	match	match
3444	2	2	match	match
3445	14	14	match	match
3446	2	2	match	match
3447	115	76	-	-
3448	2	0	-	-
3449	2	2	match	match
3450	2	2	match	match
3451	2	2	match	match
3452	16	8	-	-
3453	3	3	match	match
3454	5	2	-	-
3455	3	3	match	match
3456	3	3	match	match
3457	2	2	match	match
3458	92	37	-	-
3459	2	2	match	match
3460	2	0	-	-
3461	26	17	-	-
3462	3	3	match	match
3463	4	4	match	match
3464	4	3	-	-
3465	8	8	match	match
3466	1	0	-	-
3467	4	3	-	-
3468	3	3	match	match
3469	2	2	match	match
3470	3	3	match	match
3471	2	2	match	match
3472	6	3	-	-
3473	3	3	match	match
3474	8	7	-	-
3475	2	2	match	match
3476	5	5	match	match
3477	10	10	match	match
3478	10	9	-	-
3479	2	2	match	match
3480	6	6	match	match
3481	5	5	match	match
3482	5	5	match	match
3483	14	2	-	-
3484	2	0	-	-
3485	7	2	-	-
3486	3	0	-	-
3487	2	0	-	-
3488	2	0	-	-
3489	23	14	-	-
3490	2	0	-	-
3491	10	5	-	-
3492	34	14	-	-
3493	69	37	-	-
3494	4	4	match	match
3495	2	2	match	match
3496	2	0	-	-
3497	5	4	-	-
3498	69	26	-	-
3499	7	2	-	-
3500	2	0	-	-
3501	8	2	-	-
3502	12	10	-	-
3503	28	15	-	-
3504	10	10	match	match
3505	2	2	match	match
3506	2	2	match	match
3507	3	0	-	-
3508	19	7	-	-
3509	8	7	-	-
3510	14	4	-	-
3511	5	4	-	-
3512	22	16	-	-
3513	30	17	-	-
3514	2	2	match	match
3515	2	2	match	match
3516	6	6	match	match
3517	5	5	match	match
3518	6	5	-	-
3519	9	9	match	-
3520	2	2	match	match
3521	11	2	-	-
3522	4	0	-	-
3523	3	3	match	match
3524	3	3	match	match
3525	4	3	-	-
3526	2	0	-	-
3527	6	6	match	match
3528	11	10	-	-
3529	3	3	match	match
3530	8	8	match	match
3531	2	2	match	match
3532	2	2	match	match
3533	7	6	-	-
3534	15	8	-	-
3535	2	2	match	match
3536	3	2	-	-
3537	4	3	-	-
3538	2	0	-	-
3539	2	0	-	-
3540	2	0	-	-
3541	2	0	-	-
3542	5	0	-	-
3543	32	12	-	-
3544	6	6	match	match
3545	2	2	match	match
3546	3	3	match	match
3547	2	2	match	match
3548	18	5	-	-
3549	2	0	-	-
3550	36	17	-	-
3551	46	25	-	-
3552	3	3	match	match
3553	5	2	-	-
3554	4	4	match	-
3555	33	13	-	-
3556	35	23	-	-
3557	4	0	-	-
3558	3	3	match	match
3559	27	2	-	-
3560	27	17	-	-
3561	2	0	-	-
3562	3	0	-	-
3563	48	21	-	-
3564	4	3	-	-
3565	4	4	match	match
3566	148	95	-	-
3567	4	4	match	match
3568	2	0	-	-
3569	2	0	-	-
3570	2	2	match	match
3571	6	4	-	-
3572	4	2	-	-
3573	4	2	-	-
3574	2	2	match	match
3575	5	2	-	-
3576	119	69	-	-
3577	3	0	-	-
3578	3	3	match	match
3579	168	93	-	-
3580	4	4	match	match
3581	3	0	-	-
3582	2	2	match	match
3583	11	11	match	match
3584	3	0	-	-
3585	2	2	match	match
3586	2	0	-	-
3587	34	14	-	-
3588	2	0	-	-
3589	2	2	match	match
3590	127	72	-	-
3591	8	6	-	-
3592	92	65	-	-
3593	3	3	match	match
3594	2	2	match	match
3595	5	5	match	match
3596	3	3	match	match
3597	4	4	match	match
3598	6	5	-	-
3599	2	2	match	match
3600	137	79	-	-
3601	2	2	match	match
3602	2	2	match	match
3603	4	0	-	-
3604	32	14	-	-
3605	4	0	-	-
3606	2	2	match	match
3607	7	2	-	-
3608	22	6	-	-
3609	3	0	-	-
3610	4	3	-	-
3611	12	12	match	-
3612	2	2	match	match
3613	4	4	match	match
3614	13	11	-	-
3615	5	5	match	match
3616	3	3	match	match
3617	2	2	match	match
3618	2	0	-	-
3619	64	32	-	-
3620	2	2	match	match
3621	59	33	-	-
3622	6	2	-	-
3623	3	2	-	-
3624	10	5	-	-
3625	7	4	-	-
3626	2	0	-	-
3627	2	2	match	match
3628	22	14	-	-
3629	2	0	-	-
3630	5	4	-	-
3631	5	0	-	-
3632	2	0	-	-
3633	2	0	-	-
3634	2	2	match	match
3635	3	2	-	-
3636	3	0	-	-
3637	30	11	-	-
3638	9	4	-	-
3639	3	3	match	match
3640	3	0	-	-
3641	35	28	-	-
3642	2	2	match	match
3643	23	17	-	-
3644	2	0	-	-
3645	3	2	-	-
3646	4	3	-	-
3647	5	2	-	-
3648	2	0	-	-
3649	2	0	-	-
3650	110	71	-	-
3651	42	29	-	-
3652	198	157	-	-
3653	5	4	-	-
3654	24	21	-	-
3655	2	0	-	-
3656	2	2	match	match
3657	5	3	-	-
3658	63	37	-	-
3659	2	0	-	-
3660	7	5	-	-
3661	3	0	-	-
3662	2	2	match	match
3663	2	0	-	-
3664	2	2	match	match
3665	27	9	-	-
3666	8	2	-	-
3667	2	0	-	-
3668	17	14	-	-
3669	2	2	match	match
3670	12	10	-	-
3671	73	31	-	-
3672	2	2	match	match
3673	2	0	-	-
3674	11	11	match	match
3675	2	0	-	-
3676	4	4	match	match
3677	44	17	-	-
3678	2	2	match	match
3679	3	0	-	-
3680	28	11	-	-
3681	19	4	-	-
3682	2	0	-	-
3683	40	24	-	-
3684	5	0	-	-
3685	58	38	-	-
3686	2	2	match	match
3687	3	0	-	-
3688	4	0	-	-
3689	2	0	-	-
3690	10	8	-	-
3691	5	5	match	match
3692	4	3	-	-
3693	9	8	-	-
3694	2	2	match	match
3695	7	7	match	match
3696	5	5	match	match
3697	7	6	-	-
3698	3	3	match	match
3699	11	5	-	-
3700	3	3	match	match
3701	4	2	-	-
3702	21	10	-	-
3703	18	8	-	-
3704	2	2	match	match
3705	46	33	-	-
3706	6	2	-	-
3707	8	4	-	-
3708	49	30	-	-
3709	158	137	-	-
3710	7	6	-	-
3711	2	0	-	-
3712	6	0	-	-
3713	9	3	-	-
3714	2	0	-	-
3715	7	2	-	-
3716	9	8	-	-
3717	2	0	-	-
3718	2	2	match	match
3719	9	5	-	-
3720	3	2	-	-
3721	5	4	-	-
3722	2	0	-	-
3723	3	2	-	-
3724	2	2	match	match
3725	5	2	-	-
3726	3	0	-	-
3727	125	63	-	-
3728	5	5	match	match
3729	3	3	match	match
3730	3	2	-	-
3731	4	0	-	-
3732	2	0	-	-
3733	2	2	match	match
3734	2	2	match	match
3735	3	3	match	match
3736	3	2	-	-
3737	19	15	-	-
3738	3	3	match	match
3739	4	3	-	-
3740	11	10	-	-
3741	2	2	match	match
3742	2	2	match	match
3743	2	2	match	match
3744	5	4	-	-
3745	3	3	match	match
3746	5	5	match	match
3747	24	19	-	-
3748	13	13	match	match
3749	5	2	-	-
3750	2	0	-	-
3751	4	0	-	-
3752	83	34	-	-
3753	4	2	-	-
3754	2	0	-	-
3755	5	3	-	-
3756	3	2	-	-
3757	2	2	match	match
3758	94	54	-	-
3759	2	0	-	-
3760	14	6	-	-
3761	4	3	-	-
3762	110	69	-	-
3763	9	4	-	-
3764	127	84	-	-
3765	2	0	-	-
3766	14	2	-	-
3767	77	38	-	-
3768	4	4	match	match
3769	170	105	-	-
3770	2	0	-	-
3771	2	2	match	match
3772	5	3	-	-
3773	2	2	match	match
3774	2	2	match	match
3775	2	2	match	match
3776	3	2	-	-
3777	8	8	match	match
3778	3	3	match	match
3779	2	2	match	match
3780	2	0	-	-
3781	6	6	match	match
3782	5	5	match	match
3783	2	0	-	-
3784	5	3	-	-
3785	2	0	-	-
3786	4	4	match	match
3787	22	13	-	-
3788	2	2	match	match
3789	2	0	-	-
3790	5	0	-	-
3791	4	2	-	-
3792	3	0	-	-
3793	4	2	-	-
3794	6	2	-	-
3795	9	2	-	-
3796	2	0	-	-
3797	7	4	-	-
3798	3	3	match	match
3799	2	0	-	-
3800	2	0	-	-
3801	2	0	-	-
3802	2	2	match	match
3803	407	322	-	-
3804	2	2	match	match
3805	2	2	match	match
3806	2	2	match	match
3807	44	23	-	-
3808	7	0	-	-
3809	3	3	match	match
3810	2	0	-	-
3811	3	2	-	-
3812	54	23	-	-
3813	4	0	-	-
3814	2	0	-	-
3815	4	2	-	-
3816	4	4	match	match
3817	2	0	-	-
3818	5	4	-	-
3819	63	32	-	-
3820	2	0	-	-
3821	76	42	-	-
3822	4	3	-	-
3823	206	95	-	-
3824	31	15	-	-
3825	4	2	-	-
3826	2	0	-	-
3827	2	2	match	match
3828	3	3	match	match
3829	64	39	-	-
3830	2	2	match	match
3831	5	4	-	-
3832	3	3	match	match
3833	4	3	-	-
3834	3	3	match	match
3835	3	3	match	match
3836	2	2	match	match
3837	6	5	-	-
3838	2	2	match	match
3839	3	3	match	match
3840	3	3	match	match
3841	5	5	match	match
3842	3	3	match	match
3843	3	3	match	match
3844	2	2	match	match
3845	15	6	-	-
3846	2	2	match	match
3847	3	2	-	-
3848	8	4	-	-
3849	2	2	match	match
3850	89	38	-	-
3851	2	0	-	-
3852	3	2	-	-
3853	2	2	match	match
3854	15	2	-	-
3855	4	0	-	-
3856	2	0	-	-
3857	44	21	-	-
3858	6	2	-	-
3859	5	0	-	-
3860	5	2	-	-
3861	37	15	-	-
3862	3	3	match	match
3863	2	0	-	-
3864	2	2	match	match
3865	8	2	-	-
3866	34	9	-	-
3867	2	2	match	match
3868	14	3	-	-
3869	4	2	-	-
3870	3	2	-	-
3871	2	0	-	-
3872	9	0	-	-
3873	2	0	-	-
3874	18	8	-	-
3875	2	0	-	-
3876	3	0	-	-
3877	9	7	-	-
3878	3	0	-	-
3879	2	2	match	match
3880	124	77	-	-
3881	6	4	-	-
3882	112	51	-	-
3883	70	52	-	-
3884	2	0	-	-
3885	5	5	match	-
3886	2	2	match	match
3887	3	2	-	-
3888	8	4	-	-
3889	2	2	match	match
3890	4	4	match	match
3891	8	8	match	-
3892	3	3	match	match
3893	2	2	match	match
3894	8	8	match	-
3895	3	2	-	-
3896	5	5	match	-
3897	4	4	match	match
3898	5	2	-	-
3899	2	0	-	-
3900	9	5	-	-
3901	4	2	-	-
3902	653	426	-	-
3903	8	5	-	-
3904	11	5	-	-
3905	2	0	-	-
3906	6	5	-	-
3907	6	3	-	-
3908	2	2	match	match
3909	12	0	-	-
3910	3	3	match	match
3911	2	2	match	match
3912	3	0	-	-
3913	56	25	-	-
3914	2	2	match	match
3915	2	0	-	-
3916	2	2	match	match
3917	2	0	-	-
3918	3	3	match	match
3919	5	4	-	-
3920	3	3	match	match
3921	4	3	-	-
3922	15	6	-	-
3923	4	0	-	-
3924	6	4	-	-
3925	14	6	-	-
3926	2	0	-	-
3927	5	2	-	-
3928	2	0	-	-
3929	2	0	-	-
3930	17	6	-	-
3931	3	0	-	-
3932	13	7	-	-
3933	6	0	-	-
3934	16	3	-	-
3935	2	0	-	-
3936	7	2	-	-
3937	2	0	-	-
3938	3	0	-	-
3939	17	10	-	-
3940	5	4	-	-
3941	89	59	-	-
3942	3	3	match	match
3943	2	0	-	-
3944	16	5	-	-
3945	3	3	match	match
3946	7	7	match	match
3947	5	5	match	match
3948	7	7	match	match
3949	2	0	-	-
3950	34	14	-	-
3951	2	0	-	-
3952	3	0	-	-
3953	207	122	-	-
3954	4	0	-	-
3955	2	2	match	match
3956	2	0	-	-
3957	25	12	-	-
3958	2	2	match	match
3959	2	2	match	match
3960	5	4	-	-
3961	6	2	-	-
3962	192	97	-	-
3963	2	2	match	match
3964	2	0	-	-
3965	18	5	-	-
3966	88	39	-	-
3967	2	2	match	match
3968	286	206	-	-
3969	6	5	-	-
3970	3	2	-	-
3971	3	0	-	-
3972	4	3	-	-
3973	46	21	-	-
3974	2	0	-	-
3975	2	2	match	match
3976	11	5	-	-
3977	17	7	-	-
3978	212	119	-	-
3979	4	2	-	-
3980	3	3	match	match
3981	6	5	-	-
3982	5	0	-	-
3983	4	0	-	-
3984	365	217	-	-
3985	6	6	match	-
3986	9	9	match	-
3987	3	3	match	match
3988	4	4	match	match
3989	5	3	-	-
3990	2	0	-	-
3991	5	3	-	-
3992	2	0	-	-
3993	3	0	-	-
3994	2	2	match	match
3995	2	0	-	-
3996	2	2	match	match
3997	4	3	-	-
3998	5	5	match	match
3999	5	2	-	-
4000	2	2	match	match
4001	32	12	-	-
4002	10	4	-	-
4003	2	2	match	match
4004	6	6	match	-
4005	17	10	-	-
4006	265	185	-	-
4007	3	0	-	-
4008	2	0	-	-
4009	12	9	-	-
4010	10	9	-	-
4011	426	244	-	-
4012	2	0	-	-
4013	5	5	match	match
4014	4	0	-	-
4015	2	2	match	match
4016	328	200	-	-
4017	2	2	match	match
4018	5	3	-	-
4019	2	0	-	-
4020	5	3	-	-
4021	13	2	-	-
4022	2	0	-	-
4023	5	0	-	-
4024	24	19	-	-
4025	2	2	match	match
4026	3	3	match	match
4027	4	4	match	match
4028	4	2	-	-
4029	2	2	match	match
4030	8	6	-	-
4031	2	2	match	match
4032	11	11	match	match
4033	3	2	-	-
4034	3	3	match	match
4035	3	3	match	match
4036	4	3	-	-
4037	8	2	-	-
4038	2	2	match	match
4039	4	3	-	-
4040	3	2	-	-
4041	3	2	-	-
4042	5	4	-	-
4043	2	2	match	match
4044	3	2	-	-
4045	3	3	match	match
4046	5	5	match	match
4047	3	3	match	match
4048	2	2	match	match
4049	4	4	match	match
4050	6	6	match	match
4051	3	3	match	match
4052	9	7	-	-
4053	2	2	match	match
4054	7	6	-	-
4055	16	16	match	match
4056	2	2	match	match
4057	8	8	match	-
4058	8	8	match	match
4059	2	2	match	match
4060	4	4	match	match
4061	4	4	match	match
4062	2	2	match	match
4063	6	6	match	match
4064	9	8	-	-
4065	2	2	match	match
4066	3	3	match	match
4067	8	8	match	match
4068	7	7	match	match
4069	6	2	-	-
4070	3	3	match	match
4071	2	2	match	match
4072	3	2	-	-
4073	2	0	-	-
4074	4	3	-	-
4075	5	4	-	-
4076	2	0	-	-
4077	130	81	-	-
4078	2	2	match	match
4079	3	2	-	-
4080	2	2	match	match
4081	4	3	-	-
4082	369	241	-	-
4083	2	0	-	-
4084	2	0	-	-
4085	87	52	-	-
4086	4	2	-	-
4087	2	2	match	match
4088	7	7	match	match
4089	3	2	-	-
4090	3	3	match	match
4091	2	2	match	match
4092	25	12	-	-
4093	31	9	-	-
4094	7	0	-	-
4095	3	2	-	-
4096	33	14	-	-
4097	2	0	-	-
4098	6	3	-	-
4099	13	8	-	-
4100	13	11	-	-
4101	2	2	match	match
4102	2	2	match	match
4103	6	6	match	match
4104	2	2	match	match
4105	2	2	match	match
4106	2	0	-	-
4107	2	0	-	-
4108	3	2	-	-
4109	5	4	-	-
4110	75	44	-	-
4111	3	0	-	-
4112	7	4	-	-
4113	3	0	-	-
4114	43	12	-	-
4115	5	0	-	-
4116	2	2	match	match
4117	3	3	match	match
4118	7	2	-	-
4119	3	2	-	-
4120	2	2	match	match
4121	2	0	-	-
4122	3	0	-	-
4123	54	14	-	-
4124	2	0	-	-
4125	5	2	-	-
4126	3	0	-	-
4127	2	2	match	match
4128	5	2	-	-
4129	2	0	-	-
4130	2	0	-	-
4131	10	6	-	-
4132	6	4	-	-
4133	36	17	-	-
4134	45	8	-	-
4135	2	0	-	-
4136	2	2	match	match
4137	2	0	-	-
4138	17	11	-	-
4139	3	2	-	-
4140	9	8	-	-
4141	2	2	match	match
4142	74	34	-	-
4143	3	0	-	-
4144	4	3	-	-
4145	25	16	-	-
4146	4	2	-	-
4147	3	0	-	-
4148	4	0	-	-
4149	2	2	match	match
4150	2	0	-	-
4151	25	18	-	-
4152	14	5	-	-
4153	2	0	-	-
4154	7	3	-	-
4155	16	3	-	-
4156	2	0	-	-
4157	8	2	-	-
4158	5	4	-	-
4159	22	13	-	-
4160	2	2	match	match
4161	3	2	-	-
4162	2	2	match	match
4163	3	3	match	match
4164	3	3	match	match
4165	3	0	-	-
4166	7	7	match	match
4167	5	5	match	match
4168	2	2	match	match
4169	3	3	match	match
4170	2	2	match	match
4171	6	6	match	match
4172	19	16	-	-
4173	13	10	-	-
4174	2	2	match	match
4175	5	4	-	-
4176	2	0	-	-
4177	3	0	-	-
4178	18	8	-	-
4179	4	4	match	match
4180	46	27	-	-
4181	3	3	match	match
4182	2	2	match	match
4183	3	2	-	-
4184	19	9	-	-
4185	4	4	match	match
4186	5	0	-	-
4187	19	17	-	-
4188	2	2	match	match
4189	9	9	match	-
4190	2	2	match	match
4191	35	14	-	-
4192	56	28	-	-
4193	13	2	-	-
4194	142	82	-	-
4195	2	0	-	-
4196	22	21	-	-
4197	165	115	-	-
4198	4	4	match	match
4199	5	4	-	-
4200	4	4	match	match
4201	5	4	-	-
4202	50	24	-	-
4203	2	2	match	match
4204	43	19	-	-
4205	56	28	-	-
4206	2	2	match	match
4207	37	21	-	-
4208	3	3	match	match
4209	4	3	-	-
4210	3	0	-	-
4211	3	0	-	-
4212	10	9	-	-
4213	7	2	-	-
4214	4	4	match	match
4215	2	0	-	-
4216	2	0	-	-
4217	63	37	-	-
4218	2	0	-	-
4219	2	2	match	match
4220	5	5	match	match
4221	2	2	match	match
4222	5	4	-	-
4223	2	2	match	match
4224	21	15	-	-
4225	3	3	match	match
4226	24	18	-	-
4227	4	0	-	-
4228	3	0	-	-
4229	16	9	-	-
4230	5	0	-	-
4231	27	19	-	-
4232	2	2	match	match
4233	11	10	-	-
4234	5	5	match	match
4235	3	3	match	match
4236	9	6	-	-
4237	4	4	match	match
4238	3	3	match	match
4239	2	2	match	match
4240	15	11	-	-
4241	3	3	match	match
4242	22	21	-	-
4243	2	2	match	match
4244	3	3	match	match
4245	4	4	match	match
4246	3	2	-	-
4247	16	16	match	match
4248	39	18	-	-
4249	3	3	match	match
4250	2	0	-	-
4251	2	0	-	-
4252	51	23	-	-
4253	39	19	-	-
4254	2	0	-	-
4255	62	29	-	-
4256	5	5	match	match
4257	3	3	match	match
4258	2	2	match	match
4259	2	2	match	match
4260	3	3	match	match
4261	6	6	match	match
4262	2	2	match	match
4263	24	13	-	-
4264	6	3	-	-
4265	8	2	-	-
4266	4	2	-	-
4267	3	3	match	match
4268	5	5	match	match
4269	2	0	-	-
4270	15	15	match	match
4271	2	2	match	match
4272	12	12	match	-
4273	2	2	match	match
4274	5	5	match	match
4275	2	0	-	-
4276	2	2	match	match
4277	3	2	-	-
4278	4	4	match	match
4279	3	3	match	match
4280	9	8	-	-
4281	2	0	-	-
4282	2	2	match	match
4283	6	6	match	match
4284	2	2	match	match
4285	3	3	match	match
4286	5	5	match	match
4287	2	2	match	match
4288	2	2	match	match
4289	11	11	match	match
4290	3	3	match	match
4291	4	4	match	match
4292	4	4	match	match
4293	9	9	match	-
4294	3	3	match	match
4295	3	2	-	-
4296	2	0	-	-
4297	2	0	-	-
4298	3	2	-	-
4299	3	0	-	-
4300	6	6	match	-
4301	2	0	-	-
4302	5	0	-	-
4303	3	0	-	-
4304	3	2	-	-
4305	3	3	match	match
4306	4	4	match	match
4307	10	5	-	-
4308	3	2	-	-
4309	5	5	match	match
4310	2	0	-	-
4311	2	2	match	match
4312	9	7	-	-
4313	4	4	match	match
4314	3	3	match	match
4315	4	4	match	match
4316	3	3	match	match
4317	37	35	-	-
4318	2	2	match	match
4319	3	3	match	match
4320	3	3	match	match
4321	3	3	match	match
4322	4	4	match	match
4323	16	5	-	-
4324	2	2	match	match
4325	57	19	-	-
4326	2	0	-	-
4327	39	17	-	-
4328	3	3	match	match
4329	3	3	match	match
4330	2	2	match	match
4331	19	10	-	-
4332	2	0	-	-
4333	8	2	-	-
4334	8	0	-	-
4335	6	0	-	-
4336	199	105	-	-
4337	2	0	-	-
4338	3	3	match	match
4339	4	2	-	-
4340	12	8	-	-
4341	27	14	-	-
4342	2	2	match	match
4343	4	2	-	-
4344	3	0	-	-
4345	6	5	-	-
4346	8	8	match	match
4347	8	7	-	-
4348	3	3	match	match
4349	2	2	match	match
4350	2	2	match	match
4351	7	6	-	-
4352	64	30	-	-
4353	249	110	-	-
4354	3	2	-	-
4355	3	2	-	-
4356	2	0	-	-
4357	5	5	match	match
4358	284	159	-	-
4359	10	2	-	-
4360	27	4	-	-
4361	10	4	-	-
4362	184	89	-	-
4363	5	4	-	-
4364	2	0	-	-
4365	5	0	-	-
4366	2	0	-	-
4367	2	0	-	-
4368	4	3	-	-
4369	2	2	match	match
4370	6	6	match	-
4371	7	5	-	-
4372	4	4	match	match
4373	5	5	match	match
4374	9	9	match	match
4375	10	10	match	-
4376	3	3	match	match
4377	3	3	match	match
4378	3	3	match	match
4379	14	13	-	-
4380	6	6	match	match
4381	7	7	match	match
4382	3	3	match	match
4383	21	18	-	-
4384	12	12	match	match
4385	2	0	-	-
4386	2	2	match	match
4387	25	12	-	-
4388	2	2	match	match
4389	83	69	-	-
4390	5	5	match	match
4391	4	3	-	-
4392	9	7	-	-
4393	19	15	-	-
4394	2	0	-	-
4395	169	123	-	-
4396	2	0	-	-
4397	70	52	-	-
4398	46	37	-	-
4399	2	2	match	match
4400	18	10	-	-
4401	3	0	-	-
4402	2	0	-	-
4403	3	2	-	-
4404	73	47	-	-
4405	8	8	match	-
4406	29	26	-	-
4407	101	82	-	-
4408	158	119	-	-
4409	43	27	-	-
4410	23	20	-	-
4411	13	8	-	-
4412	37	26	-	-
4413	81	52	-	-
4414	3	3	match	match
4415	128	86	-	-
4416	4	4	match	match
4417	11	2	-	-
4418	6	4	-	-
4419	4	4	match	match
4420	8	8	match	-
4421	2	2	match	match
4422	2	2	match	match
4423	35	27	-	-
4424	4	4	match	match
4425	8	8	match	match
4426	2	2	match	match
4427	3	3	match	match
4428	2	0	-	-
4429	3	3	match	match
4430	2	2	match	match
4431	4	3	-	-
4432	9	8	-	-
4433	6	4	-	-
4434	131	86	-	-
4435	2	0	-	-
4436	3	0	-	-
4437	2	2	match	match
4438	19	17	-	-
4439	3	3	match	match
4440	6	5	-	-
4441	243	158	-	-
4442	4	0	-	-
4443	99	55	-	-
